observation_id,observation_date,observation_time,plant_nickname,phenophase_status,abundance_category,abundance_category_value,raw_abundance_value,category,phenophase_name,scientific_name,common_name,latitude,longitude,site_name,elevation,observation_comments,network,date,year,month,class,code,start_phase,end_phase
25751752,2021-04-23,01:19:00 PM,CECO 2.1,Yes,How many young leaves are present?,11 to 100,NULL,Leaves,Young leaves,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,"In full sun, 6 ft at max height, 14 sq meter patch",NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751753,2021-04-23,01:19:00 PM,CECO 2.1,No,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",,NULL,Flowers,Flowers or flower buds,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,"In full sun, 6 ft at max height, 14 sq meter patch",NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751754,2021-04-23,01:19:00 PM,CECO 2.1,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,"In full sun, 6 ft at max height, 14 sq meter patch",NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751755,2021-04-23,01:19:00 PM,CECO 2.1,No,How many fruits are present?,,NULL,Fruits,Fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,"In full sun, 6 ft at max height, 14 sq meter patch",NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751756,2021-04-23,01:19:00 PM,CECO 2.1,No,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,,NULL,Fruits,Ripe fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,"In full sun, 6 ft at max height, 14 sq meter patch",NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751757,2021-04-23,01:19:00 PM,CECO 2.1,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,"In full sun, 6 ft at max height, 14 sq meter patch",NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751758,2021-04-23,01:19:00 PM,ARPA 2.1,Yes,How many buds are breaking?,3 to 10,NULL,Leaves,Breaking leaf buds,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,"Full sun, in a patch 20 m sq. ",NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751759,2021-04-23,01:19:00 PM,ARPA 2.1,Yes,How many young leaves are present?,11 to 100,NULL,Leaves,Young leaves,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,"Full sun, in a patch 20 m sq. ",NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751760,2021-04-23,01:19:00 PM,ARPA 2.1,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",11 to 100,NULL,Flowers,Flowers or flower buds,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,"Full sun, in a patch 20 m sq. ",NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751761,2021-04-23,01:19:00 PM,ARPA 2.1,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,"Full sun, in a patch 20 m sq. ",NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751762,2021-04-23,01:19:00 PM,ARPA 2.1,No,How many fruits are present?,,NULL,Fruits,Fruits,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,"Full sun, in a patch 20 m sq. ",NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751763,2021-04-23,01:19:00 PM,ARPA 2.1,No,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,,NULL,Fruits,Ripe fruits,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,"Full sun, in a patch 20 m sq. ",NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751764,2021-04-23,01:19:00 PM,ARPA 2.1,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,"Full sun, in a patch 20 m sq. ",NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751765,2021-04-23,01:19:00 PM,CADE 2.2,Yes,How many fresh pollen cones are present?,"More than 10,000",NULL,Pollen cones,Pollen cones,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,"Mature tree, 67 cm dbh",NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751766,2021-04-23,01:19:00 PM,CADE 2.2,Yes,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,25-49%,NULL,Pollen cones,Open pollen cones,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,"Mature tree, 67 cm dbh",NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751767,2021-04-23,01:19:00 PM,CADE 2.2,Yes,How much pollen is released?,Some,NULL,Pollen cones,Pollen release,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,"Mature tree, 67 cm dbh",NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751768,2021-04-23,01:19:00 PM,CADE 2.2,No,How many seed cones are unripe?,,NULL,Seed cones,Unripe seed cones,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,"Mature tree, 67 cm dbh",NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751769,2021-04-23,01:19:00 PM,CADE 2.2,Yes,How many seed cones are ripe?,"101 to 1,000",NULL,Seed cones,Ripe seed cones,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,"Mature tree, 67 cm dbh",NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751770,2021-04-23,01:19:00 PM,CADE 2.2,Yes,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,"1,001 to 10,000",NULL,Seed cones,Recent cone or seed drop,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,"Mature tree, 67 cm dbh",NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751771,2021-04-23,02:12:00 PM,CECO 2.2,Yes,How many young leaves are present?,11 to 100,NULL,Leaves,Young leaves,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,25 sq m,NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751772,2021-04-23,02:12:00 PM,CECO 2.2,No,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",,NULL,Flowers,Flowers or flower buds,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,25 sq m,NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751773,2021-04-23,02:12:00 PM,CECO 2.2,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,25 sq m,NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751774,2021-04-23,02:12:00 PM,CECO 2.2,No,How many fruits are present?,,NULL,Fruits,Fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,25 sq m,NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751775,2021-04-23,02:12:00 PM,CECO 2.2,No,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,,NULL,Fruits,Ripe fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,25 sq m,NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751776,2021-04-23,02:12:00 PM,CECO 2.2,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,25 sq m,NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751777,2021-04-23,02:12:00 PM,ABCO 2.1,Yes,How many buds are breaking?,11 to 100,NULL,Needles,Breaking needle buds,Abies concolor,white fir,37.0173,-119.144,CZO 2,1953,44 dbh,NULL,2021-04-23,2021,4,Gymnosperm,ABCO,2021-04-22,2021-09-16
25751778,2021-04-23,02:12:00 PM,ABCO 2.1,Yes,How many young needles are present?,"More than 10,000",NULL,Needles,Young needles,Abies concolor,white fir,37.0173,-119.144,CZO 2,1953,44 dbh,NULL,2021-04-23,2021,4,Gymnosperm,ABCO,2021-04-22,2021-09-16
25751779,2021-04-23,02:12:00 PM,ABCO 2.1,Yes,How many fresh pollen cones are present?,"1,001 to 10,000",NULL,Pollen cones,Pollen cones,Abies concolor,white fir,37.0173,-119.144,CZO 2,1953,44 dbh,NULL,2021-04-23,2021,4,Gymnosperm,ABCO,2021-04-22,2021-09-16
25751780,2021-04-23,02:12:00 PM,ABCO 2.1,No,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,,NULL,Pollen cones,Open pollen cones,Abies concolor,white fir,37.0173,-119.144,CZO 2,1953,44 dbh,NULL,2021-04-23,2021,4,Gymnosperm,ABCO,2021-04-22,2021-09-16
25751781,2021-04-23,02:12:00 PM,ABCO 2.1,No,How much pollen is released?,,NULL,Pollen cones,Pollen release,Abies concolor,white fir,37.0173,-119.144,CZO 2,1953,44 dbh,NULL,2021-04-23,2021,4,Gymnosperm,ABCO,2021-04-22,2021-09-16
25751782,2021-04-23,02:12:00 PM,ABCO 2.1,?,How many seed cones are unripe?,,NULL,Seed cones,Unripe seed cones,Abies concolor,white fir,37.0173,-119.144,CZO 2,1953,44 dbh,NULL,2021-04-23,2021,4,Gymnosperm,ABCO,2021-04-22,2021-09-16
25751783,2021-04-23,02:12:00 PM,ABCO 2.1,No,How many seed cones are ripe?,,NULL,Seed cones,Ripe seed cones,Abies concolor,white fir,37.0173,-119.144,CZO 2,1953,44 dbh,NULL,2021-04-23,2021,4,Gymnosperm,ABCO,2021-04-22,2021-09-16
25751784,2021-04-23,02:12:00 PM,ABCO 2.1,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Abies concolor,white fir,37.0173,-119.144,CZO 2,1953,44 dbh,NULL,2021-04-23,2021,4,Gymnosperm,ABCO,2021-04-22,2021-09-16
25751785,2021-04-23,02:12:00 PM,CADE 2.1,Yes,How many fresh pollen cones are present?,"1,001 to 10,000",NULL,Pollen cones,Pollen cones,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,82 dbh,NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751786,2021-04-23,02:12:00 PM,CADE 2.1,Yes,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,75-94%,NULL,Pollen cones,Open pollen cones,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,82 dbh,NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751787,2021-04-23,02:12:00 PM,CADE 2.1,Yes,How much pollen is released?,Little,NULL,Pollen cones,Pollen release,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,82 dbh,NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751788,2021-04-23,02:12:00 PM,CADE 2.1,No,How many seed cones are unripe?,,NULL,Seed cones,Unripe seed cones,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,82 dbh,NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751789,2021-04-23,02:12:00 PM,CADE 2.1,Yes,How many seed cones are ripe?,"101 to 1,000",NULL,Seed cones,Ripe seed cones,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,82 dbh,NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751790,2021-04-23,02:12:00 PM,CADE 2.1,Yes,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,"1,001 to 10,000",NULL,Seed cones,Recent cone or seed drop,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,82 dbh,NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751791,2021-04-23,02:12:00 PM,ARPA 2.1,Yes,How many buds are breaking?,3 to 10,NULL,Leaves,Breaking leaf buds,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,20 m ,NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751792,2021-04-23,02:12:00 PM,ARPA 2.1,Yes,How many young leaves are present?,11 to 100,NULL,Leaves,Young leaves,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,20 m ,NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751793,2021-04-23,02:12:00 PM,ARPA 2.1,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",11 to 100,NULL,Flowers,Flowers or flower buds,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,20 m ,NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751794,2021-04-23,02:12:00 PM,ARPA 2.1,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,20 m ,NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751795,2021-04-23,02:12:00 PM,ARPA 2.1,No,How many fruits are present?,,NULL,Fruits,Fruits,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,20 m ,NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751796,2021-04-23,02:12:00 PM,ARPA 2.1,No,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,,NULL,Fruits,Ripe fruits,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,20 m ,NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751797,2021-04-23,02:12:00 PM,ARPA 2.1,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,20 m ,NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751798,2021-04-23,02:12:00 PM,CECO 2.1,Yes,How many young leaves are present?,11 to 100,NULL,Leaves,Young leaves,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,14,NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751799,2021-04-23,02:12:00 PM,CECO 2.1,No,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",,NULL,Flowers,Flowers or flower buds,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,14,NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751800,2021-04-23,02:12:00 PM,CECO 2.1,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,14,NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751801,2021-04-23,02:12:00 PM,CECO 2.1,No,How many fruits are present?,,NULL,Fruits,Fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,14,NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751802,2021-04-23,02:12:00 PM,CECO 2.1,No,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,,NULL,Fruits,Ripe fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,14,NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751803,2021-04-23,02:12:00 PM,CECO 2.1,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Ceanothus cordulatus,whitethorn ceanothus,37.0173,-119.144,CZO 2,1953,14,NULL,2021-04-23,2021,4,Angiosperm,CECO,2021-04-22,2021-09-16
25751804,2021-04-23,02:12:00 PM,CADE 2.2,Yes,How many fresh pollen cones are present?,"1,001 to 10,000",NULL,Pollen cones,Pollen cones,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,67 (check with joe),NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751805,2021-04-23,02:12:00 PM,CADE 2.2,Yes,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,25-49%,NULL,Pollen cones,Open pollen cones,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,67 (check with joe),NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751806,2021-04-23,02:12:00 PM,CADE 2.2,Yes,How much pollen is released?,Some,NULL,Pollen cones,Pollen release,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,67 (check with joe),NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751807,2021-04-23,02:12:00 PM,CADE 2.2,No,How many seed cones are unripe?,,NULL,Seed cones,Unripe seed cones,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,67 (check with joe),NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751808,2021-04-23,02:12:00 PM,CADE 2.2,Yes,How many seed cones are ripe?,11 to 100,NULL,Seed cones,Ripe seed cones,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,67 (check with joe),NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751809,2021-04-23,02:12:00 PM,CADE 2.2,Yes,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,"1,001 to 10,000",NULL,Seed cones,Recent cone or seed drop,Calocedrus decurrens,incense cedar,37.0173,-119.144,CZO 2,1953,67 (check with joe),NULL,2021-04-23,2021,4,Gymnosperm,CADE,2021-04-22,2021-09-16
25751810,2021-04-23,02:12:00 PM,ARPA 2.2,No,How many buds are breaking?,,NULL,Leaves,Breaking leaf buds,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,1 m square,NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751811,2021-04-23,02:12:00 PM,ARPA 2.2,Yes,How many young leaves are present?,11 to 100,NULL,Leaves,Young leaves,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,1 m square,NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
25751812,2021-04-23,02:12:00 PM,ARPA 2.2,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",11 to 100,NULL,Flowers,Flowers or flower buds,Arctostaphylos patula,greenleaf manzanita,37.0173,-119.144,CZO 2,1953,1 m square,NULL,2021-04-23,2021,4,Angiosperm,ARPA,2021-04-22,2021-09-16
