observation_id,update_datetime,site_id,latitude,longitude,elevation_in_meters,state,species_id,genus,species,common_name,kingdom,individual_id,phenophase_id,phenophase_description,observation_date,day_of_year,phenophase_status,intensity_category_id,intensity_value,abundance_value
6148809,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,390,Ripe fruits,2015-08-11,223,1,58,-9999,-9999
6190581,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,390,Ripe fruits,2015-08-19,231,0,58,-9999,-9999
6218027,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,390,Ripe fruits,2015-08-24,236,0,58,-9999,-9999
6255070,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,390,Ripe fruits,2015-09-02,245,1,58,-9999,-9999
6295969,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,390,Ripe fruits,2015-09-10,253,1,58,-9999,-9999
6148742,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,484,Young leaves (tree/shrub),2015-08-05,217,1,43,-9999,-9999
6148805,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,484,Young leaves (tree/shrub),2015-08-11,223,1,43,-9999,-9999
6190577,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,484,Young leaves (tree/shrub),2015-08-19,231,1,43,-9999,-9999
6218023,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,484,Young leaves (tree/shrub),2015-08-24,236,1,43,-9999,-9999
6255066,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,484,Young leaves (tree/shrub),2015-09-02,245,1,43,-9999,-9999
6295965,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,484,Young leaves (tree/shrub),2015-09-10,253,1,43,-9999,-9999
6148743,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,500,Flowers or flower buds,2015-08-05,217,1,48,-9999,-9999
6148806,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,500,Flowers or flower buds,2015-08-11,223,1,48,-9999,-9999
6190578,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,500,Flowers or flower buds,2015-08-19,231,1,48,-9999,-9999
6218024,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,500,Flowers or flower buds,2015-08-24,236,1,48,-9999,-9999
6255067,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,500,Flowers or flower buds,2015-09-02,245,1,48,-9999,-9999
6295966,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,500,Flowers or flower buds,2015-09-10,253,1,48,-9999,-9999
6148744,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,501,Open flowers,2015-08-05,217,1,50,-9999,-9999
6148807,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,501,Open flowers,2015-08-11,223,1,50,-9999,-9999
6190579,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,501,Open flowers,2015-08-19,231,1,50,-9999,-9999
6218025,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,501,Open flowers,2015-08-24,236,1,50,-9999,-9999
6255068,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,501,Open flowers,2015-09-02,245,1,50,-9999,-9999
6295967,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,501,Open flowers,2015-09-10,253,1,50,-9999,-9999
6148747,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,504,Recent fruit or seed drop,2015-08-05,217,0,59,-9999,-9999
6148810,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,504,Recent fruit or seed drop,2015-08-11,223,1,59,-9999,-9999
6190582,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,504,Recent fruit or seed drop,2015-08-19,231,0,59,-9999,-9999
6218028,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,504,Recent fruit or seed drop,2015-08-24,236,1,59,-9999,-9999
6255071,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,504,Recent fruit or seed drop,2015-09-02,245,1,59,-9999,-9999
6295970,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,504,Recent fruit or seed drop,2015-09-10,253,1,59,-9999,-9999
6148745,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,516,Fruits,2015-08-05,217,1,56,-9999,-9999
6148808,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,516,Fruits,2015-08-11,223,1,56,-9999,-9999
6190580,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,516,Fruits,2015-08-19,231,1,56,-9999,-9999
6218026,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,516,Fruits,2015-08-24,236,1,56,-9999,-9999
6255069,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,516,Fruits,2015-09-02,245,1,56,-9999,-9999
6295968,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14756,516,Fruits,2015-09-10,253,1,56,-9999,-9999
6148748,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,371,Breaking leaf buds,2015-08-05,217,1,39,-9999,-9999
6148811,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,371,Breaking leaf buds,2015-08-11,223,1,39,-9999,-9999
6190583,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,371,Breaking leaf buds,2015-08-19,231,1,39,-9999,-9999
6218029,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,371,Breaking leaf buds,2015-08-24,236,1,39,-9999,-9999
6255072,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,371,Breaking leaf buds,2015-09-02,245,1,39,-9999,-9999
6295971,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,371,Breaking leaf buds,2015-09-10,253,1,39,-9999,-9999
6148753,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,390,Ripe fruits,2015-08-05,217,1,58,5-24%,-9999
6148816,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,390,Ripe fruits,2015-08-11,223,1,58,-9999,-9999
6190588,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,390,Ripe fruits,2015-08-19,231,0,58,-9999,-9999
6218034,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,390,Ripe fruits,2015-08-24,236,0,58,-9999,-9999
6255077,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,390,Ripe fruits,2015-09-02,245,0,58,-9999,-9999
6295976,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,390,Ripe fruits,2015-09-10,253,0,58,-9999,-9999
6148749,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,484,Young leaves (tree/shrub),2015-08-05,217,1,43,-9999,-9999
6148812,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,484,Young leaves (tree/shrub),2015-08-11,223,1,43,-9999,-9999
6190584,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,484,Young leaves (tree/shrub),2015-08-19,231,1,43,-9999,-9999
6218030,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,484,Young leaves (tree/shrub),2015-08-24,236,1,43,-9999,-9999
6255073,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,484,Young leaves (tree/shrub),2015-09-02,245,1,43,-9999,-9999
6295972,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,484,Young leaves (tree/shrub),2015-09-10,253,1,43,-9999,-9999
6148750,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,500,Flowers or flower buds,2015-08-05,217,1,48,-9999,-9999
6148813,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,500,Flowers or flower buds,2015-08-11,223,1,48,-9999,-9999
6190585,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,500,Flowers or flower buds,2015-08-19,231,1,48,-9999,-9999
6218031,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,500,Flowers or flower buds,2015-08-24,236,1,48,-9999,-9999
6255074,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,500,Flowers or flower buds,2015-09-02,245,1,48,-9999,-9999
6295973,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,500,Flowers or flower buds,2015-09-10,253,0,48,-9999,-9999
6148751,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,501,Open flowers,2015-08-05,217,1,50,-9999,-9999
6148814,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,501,Open flowers,2015-08-11,223,1,50,-9999,-9999
6190586,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,501,Open flowers,2015-08-19,231,1,50,-9999,-9999
6218032,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,501,Open flowers,2015-08-24,236,1,50,-9999,-9999
6255075,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,501,Open flowers,2015-09-02,245,1,50,-9999,-9999
6295974,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,501,Open flowers,2015-09-10,253,0,50,-9999,-9999
6148754,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,504,Recent fruit or seed drop,2015-08-05,217,0,59,-9999,-9999
6148817,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,504,Recent fruit or seed drop,2015-08-11,223,1,59,3 to 10,-9999
6190589,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,504,Recent fruit or seed drop,2015-08-19,231,0,59,-9999,-9999
6218035,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,504,Recent fruit or seed drop,2015-08-24,236,0,59,-9999,-9999
6255078,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,504,Recent fruit or seed drop,2015-09-02,245,0,59,-9999,-9999
6295977,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,504,Recent fruit or seed drop,2015-09-10,253,0,59,-9999,-9999
6148752,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,516,Fruits,2015-08-05,217,1,56,-9999,-9999
6148815,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,516,Fruits,2015-08-11,223,1,56,-9999,-9999
6190587,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,516,Fruits,2015-08-19,231,1,56,-9999,-9999
6218033,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,516,Fruits,2015-08-24,236,1,56,-9999,-9999
6255076,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,516,Fruits,2015-09-02,245,1,56,-9999,-9999
6295975,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14757,516,Fruits,2015-09-10,253,0,56,-9999,-9999
6148755,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,371,Breaking leaf buds,2015-08-05,217,1,39,-9999,-9999
6148818,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,371,Breaking leaf buds,2015-08-11,223,1,39,-9999,-9999
6190590,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,371,Breaking leaf buds,2015-08-19,231,1,39,-9999,-9999
6218036,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,371,Breaking leaf buds,2015-08-24,236,1,39,-9999,-9999
6255079,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,371,Breaking leaf buds,2015-09-02,245,1,39,-9999,-9999
6295978,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,371,Breaking leaf buds,2015-09-10,253,1,39,-9999,-9999
6148760,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,390,Ripe fruits,2015-08-05,217,1,58,-9999,-9999
6148823,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,390,Ripe fruits,2015-08-11,223,1,58,-9999,-9999
6190595,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,390,Ripe fruits,2015-08-19,231,0,58,-9999,-9999
6218041,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,390,Ripe fruits,2015-08-24,236,0,58,-9999,-9999
6255084,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,390,Ripe fruits,2015-09-02,245,1,58,-9999,-9999
6295983,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,390,Ripe fruits,2015-09-10,253,1,58,-9999,-9999
6148756,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,484,Young leaves (tree/shrub),2015-08-05,217,1,43,-9999,-9999
6148819,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,484,Young leaves (tree/shrub),2015-08-11,223,1,43,-9999,-9999
6190591,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,484,Young leaves (tree/shrub),2015-08-19,231,1,43,-9999,-9999
6218037,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,484,Young leaves (tree/shrub),2015-08-24,236,1,43,-9999,-9999
6255080,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,484,Young leaves (tree/shrub),2015-09-02,245,1,43,-9999,-9999
6295979,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,484,Young leaves (tree/shrub),2015-09-10,253,1,43,-9999,-9999
6148757,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,500,Flowers or flower buds,2015-08-05,217,1,48,-9999,-9999
6148820,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,500,Flowers or flower buds,2015-08-11,223,1,48,-9999,-9999
6190592,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,500,Flowers or flower buds,2015-08-19,231,1,48,-9999,-9999
6218038,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,500,Flowers or flower buds,2015-08-24,236,1,48,-9999,-9999
6255081,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,500,Flowers or flower buds,2015-09-02,245,1,48,-9999,-9999
6295980,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,500,Flowers or flower buds,2015-09-10,253,1,48,-9999,-9999
6148758,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,501,Open flowers,2015-08-05,217,1,50,-9999,-9999
6148821,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,501,Open flowers,2015-08-11,223,1,50,-9999,-9999
6190593,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,501,Open flowers,2015-08-19,231,1,50,-9999,-9999
6218039,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,501,Open flowers,2015-08-24,236,1,50,-9999,-9999
6255082,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,501,Open flowers,2015-09-02,245,1,50,-9999,-9999
6295981,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,501,Open flowers,2015-09-10,253,1,50,-9999,-9999
6148761,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,504,Recent fruit or seed drop,2015-08-05,217,0,59,-9999,-9999
6148824,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,504,Recent fruit or seed drop,2015-08-11,223,1,59,-9999,-9999
6190596,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,504,Recent fruit or seed drop,2015-08-19,231,0,59,-9999,-9999
6218042,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,504,Recent fruit or seed drop,2015-08-24,236,1,59,-9999,-9999
6255085,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,504,Recent fruit or seed drop,2015-09-02,245,1,59,-9999,-9999
6295984,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,504,Recent fruit or seed drop,2015-09-10,253,1,59,-9999,-9999
6148759,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,516,Fruits,2015-08-05,217,1,56,-9999,-9999
6148822,2015-08-20 15:48:52,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,516,Fruits,2015-08-11,223,1,56,-9999,-9999
6190594,2015-08-27 08:39:24,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,516,Fruits,2015-08-19,231,1,56,-9999,-9999
6218040,2015-09-03 08:54:48,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,516,Fruits,2015-08-24,236,1,56,-9999,-9999
6255083,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,516,Fruits,2015-09-02,245,1,56,-9999,-9999
6295982,-9999,5980,40.558041,-121.531586,1830,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,14758,516,Fruits,2015-09-10,253,1,56,-9999,-9999
